Title,Price,Bedrooms,Bathrooms,Area,Location,Property_Type,URL,Page
"5 Bedrooms Villa For Rent in Madinat As Sultan Qaboos, Muscat",OMR800,5,6,300 Sq. M.,"Madinat As Sultan Qaboos, Muscat",Villa,https://www.bayut.om/en/property/details-130185620.html,40
2 Bedrooms Apartment For Rent Muscat (The Wave (Almouj)),OMR800,2,2,134 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-129876386.html,40
"6 Bedroom Villa For Rent Bosher, Muscat",OMR650,6,7,400 Sq. M.,"Bosher, Muscat",Villa,https://www.bayut.om/en/property/details-129888633.html,40
"4 Bedrooms Villa For Rent in Qurum, Muscat",OMR580,4,5,270 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-130275923.html,40
"Residential Land For Rent in Al Rusayl, Muscat","OMR10,500",N/A,N/A,"7,000 Sq. M.","Al Rusayl, Muscat",Other,https://www.bayut.om/en/property/details-130255915.html,40
"Residential Land For Rent in Misfah, Muscat","OMR4,800",N/A,N/A,"6,000 Sq. M.","Misfah, Muscat",Other,https://www.bayut.om/en/property/details-130255918.html,40
"1 Bedroom Apartment For Rent Bosher, Muscat",OMR400,1,2,63 Sq. M.,"Bosher, Muscat",Apartment,https://www.bayut.om/en/property/details-130194107.html,40
"3 Bedrooms Villa For Rent Bosher, Muscat",OMR700,3,4,299 Sq. M.,"Bosher, Muscat",Villa,https://www.bayut.om/en/property/details-129993095.html,40
"1 Bedroom Apartment For Rent Al Ghubrah, Muscat",OMR210,1,1,80 Sq. M.,"Al Ghubrah, Muscat",Apartment,https://www.bayut.om/en/property/details-130045316.html,40
"3 Bedroom Apartment For Rent in Al Khuwair, Muscat",OMR120,3,3,95 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-130283695.html,40
"2 Bedrooms Villa For Rent Bosher, Muscat",OMR850,2,2,109 Sq. M.,"Bosher, Muscat",Villa,https://www.bayut.om/en/property/details-130210426.html,40
"3 Bedrooms Apartment For Rent Qurum, Muscat",OMR450,3,3,159 Sq. M.,"Qurum, Muscat",Apartment,https://www.bayut.om/en/property/details-130285969.html,40
"5 Bedroom Villa For Rent Madinat As Sultan Qaboos, Muscat","OMR1,050",5,6,500 Sq. M.,N/A,Villa,https://www.bayut.om/en/property/details-122733092.html,40
"2 Bedroom Apartment For Rent Suwaiq, Al Batinah",OMR100,2,2,116 Sq. M.,"Suwaiq, Al Batinah",Apartment,https://www.bayut.om/en/property/details-130249669.html,40
"2 Bedroom Apartment For Rent in Muscat Hills, Muscat",OMR450,2,3,109 Sq. M.,"Muscat Hills, Muscat",Apartment,https://www.bayut.om/en/property/details-130289469.html,40
"6 Bedroom Villa For Rent in Al Khoud, Muscat",OMR850,6,7,440 Sq. M.,"Al Khoud, Muscat",Villa,https://www.bayut.om/en/property/details-129676471.html,40
"2 Bedroom Apartment For Rent Madinat As Sultan Qaboos, Muscat",OMR700,2,3,120 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-129914093.html,40
"3 Bedrooms Villa For Rent Qurum, Muscat","OMR1,200",3,4,200 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129930053.html,41
"1 Bedroom Apartment For Rent Madinat As Sultan Qaboos, Muscat",OMR650,1,1,85 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-129930083.html,41
"3 Bedrooms Villa For Rent Al Hail, Muscat",OMR400,3,4,300 Sq. M.,"Al Hail, Muscat",Villa,https://www.bayut.om/en/property/details-128909308.html,41
"5 Bedrooms Villa For Rent Qurum, Muscat","OMR1,200",5,7,500 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129789044.html,41
"3 Bedrooms Villa For Rent Qurum, Muscat","OMR1,200",3,5,300 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129788994.html,41
4 Bedrooms Apartment For Rent Muscat (The Wave (Almouj)),"OMR3,000",4,6,349 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130119254.html,41
1 Bedroom Apartment For Rent Muscat (The Wave (Almouj)),"OMR1,350",1,2,140 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130115834.html,41
"3 Bedroom Villa For Rent Bosher, Muscat",OMR775,3,4,230 Sq. M.,"Bosher, Muscat",Villa,https://www.bayut.om/en/property/details-129941712.html,41
"2 Bedrooms Apartment For Rent Madinat As Sultan Qaboos, Muscat",OMR450,2,2,100 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-122025050.html,41
"1 Bedroom Apartment For Rent Al Hail, Muscat",OMR400,1,1,65 Sq. M.,"Al Hail, Muscat",Apartment,https://www.bayut.om/en/property/details-130090237.html,41
"2 Bedroom Apartment For Rent Qurum, Muscat",OMR310,2,2,120 Sq. M.,"Qurum, Muscat",Apartment,https://www.bayut.om/en/property/details-129449999.html,41
6 Bedrooms Villa For Rent Madinat As Sultan Qaboos Muscat,OMR899,6,5,350 Sq. M.,N/A,Villa,https://www.bayut.om/en/property/details-130270557.html,41
"4 Bedrooms Villa For Rent in Qurum, Muscat","OMR1,249",4,4,349 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-130275232.html,41
"7 Bedroom Villa For Rent in Qurum, Muscat","OMR1,399",7,7,500 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129531302.html,41
"5 Bedrooms Villa For Rent in Muscat Hills, Muscat","OMR1,250",5,6,350 Sq. M.,"Muscat Hills, Muscat",Villa,https://www.bayut.om/en/property/details-129538785.html,41
"5 Bedrooms Apartment For Rent Ruwi, Muscat",OMR300,5,5,200 Sq. M.,"Ruwi, Muscat",Apartment,https://www.bayut.om/en/property/details-123134272.html,41
"4 Bedrooms Villa For Rent in Qurum, Muscat","OMR1,200",4,5,295 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129538501.html,41
"9 Bedroom Villa For Rent in Madinat As Sultan Qaboos, Muscat","OMR2,500",9,12,650 Sq. M.,"Madinat As Sultan Qaboos, Muscat",Villa,https://www.bayut.om/en/property/details-129641948.html,41
"6 Bedrooms Villa For Rent in Madinat As Sultan Qaboos, Muscat","OMR1,500",6,8,485 Sq. M.,"Madinat As Sultan Qaboos, Muscat",Villa,https://www.bayut.om/en/property/details-129726760.html,41
3 Bedroom Apartment For Rent Muscat (The Wave (Almouj)),"OMR1,199",3,4,162 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130266869.html,41
5 Bedrooms Villa For Rent Madinat As Sultan Qaboos Muscat,"OMR1,400",5,7,300 Sq. M.,N/A,Villa,https://www.bayut.om/en/property/details-129636983.html,42
"3 Bedrooms Villa For Rent Madinat As Sultan Qaboos, Muscat",OMR430,3,3,300 Sq. M.,N/A,Villa,https://www.bayut.om/en/property/details-130000838.html,42
"6 Bedrooms Villa For Rent in Qurum, Muscat","OMR1,000",6,5,300 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129865691.html,42
"6 Bedrooms Villa For Rent in Qurum, Muscat",OMR650,6,6,300 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129807257.html,42
2 Bedroom Apartment For Rent Al Khuwair Muscat,OMR425,2,3,10 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-124733612.html,42
"5 Bedrooms Villa For Rent Qurum, Muscat",OMR850,5,6,11 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-130089217.html,42
"2 Bedroom Apartment For Rent in Qurum, Muscat",OMR500,2,3,130 Sq. M.,"Qurum, Muscat",Apartment,https://www.bayut.om/en/property/details-130228428.html,42
"2 Bedroom Apartment For Rent in Al Khuwair, Muscat",OMR210,2,2,111 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-130095136.html,42
"2 Bedrooms Apartment For Rent Al Ghubrah, Muscat",OMR550,2,3,120 Sq. M.,"Al Ghubrah, Muscat",Apartment,https://www.bayut.om/en/property/details-130207482.html,42
"1 Bedroom Apartment For Rent Bosher, Muscat",OMR300,1,2,80 Sq. M.,"Bosher, Muscat",Apartment,https://www.bayut.om/en/property/details-130162425.html,42
"3 Bedroom Villa For Rent in Qurum, Muscat","OMR1,200",3,5,250 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-130262757.html,42
3 Bedrooms Apartment For Rent Madinat As Sultan Qaboos Muscat,OMR850,3,4,200 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130266078.html,42
"1 Bedroom Apartment For Rent in Madinat As Sultan Qaboos, Muscat",OMR650,1,3,85 Sq. M.,"Madinat As Sultan Qaboos, Muscat",Apartment,https://www.bayut.om/en/property/details-130266027.html,42
"1 Bedroom Apartment For Rent in The Wave (Almouj), Muscat",OMR525,1,1,90 Sq. M.,"The Wave (Almouj), Muscat",Apartment,https://www.bayut.om/en/property/details-130263085.html,42
"4 Bedroom Villa For Rent in Muscat Hills, Muscat","OMR1,350",4,6,423 Sq. M.,"Muscat Hills, Muscat",Villa,https://www.bayut.om/en/property/details-130273597.html,42
"4 Bedrooms Villa For Rent in Madinat As Sultan Qaboos, Muscat",OMR900,4,6,400 Sq. M.,"Madinat As Sultan Qaboos, Muscat",Villa,https://www.bayut.om/en/property/details-130272534.html,42
3 Bedrooms Apartment For Rent Madinat As Sultan Qaboos Muscat,OMR800,3,4,195 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130266058.html,42
"2 Bedroom Apartment For Rent Madinat As Sultan Qaboos, Muscat",OMR700,2,4,170 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130266041.html,42
"5 Bedroom Villa For Rent in Madinat As Sultan Qaboos, Muscat",OMR749,5,6,350 Sq. M.,"Madinat As Sultan Qaboos, Muscat",Villa,https://www.bayut.om/en/property/details-130275250.html,42
"1 Bedroom Apartment For Rent Muscat Hills, Muscat",OMR499,1,2,117 Sq. M.,"Muscat Hills, Muscat",Apartment,https://www.bayut.om/en/property/details-130275253.html,42
"2 Bedroom Apartment For Rent in Al Khuwair, Muscat",OMR230,2,1,100 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-129417792.html,42
"2 Bedrooms Apartment For Rent Al Wadi Al Kabir, Muscat",OMR200,2,2,90 Sq. M.,"Al Wadi Al Kabir, Muscat",Apartment,https://www.bayut.om/en/property/details-130282883.html,42
"2 Bedrooms Apartment For Rent Al Amarat, Muscat",OMR160,2,2,100 Sq. M.,"Al Amarat, Muscat",Apartment,https://www.bayut.om/en/property/details-129290628.html,42
2 Bedroom Apartment For Rent Muscat (The Wave (Almouj)),OMR950,2,2,138 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130274783.html,42
"6 Bedroom Villa For Rent in Qurum, Muscat",OMR650,6,7,300 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129721294.html,43
"4 Bedroom Villa For Rent in Qurum, Muscat",OMR700,4,4,179 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-128819248.html,43
"4 Bedrooms Villa For Rent Qurum, Muscat","OMR1,800",4,6,300 Sq. M.,"Qurum, Muscat",Villa,https://www.bayut.om/en/property/details-129637091.html,43
"3 Bedrooms Apartment For Rent in The Wave (Almouj), Muscat","OMR2,500",3,5,264 Sq. M.,"The Wave (Almouj), Muscat",Apartment,https://www.bayut.om/en/property/details-130115851.html,43
"2 Bedrooms Apartment For Rent Azaiba, Muscat",OMR360,2,3,120 Sq. M.,"Azaiba, Muscat",Apartment,https://www.bayut.om/en/property/details-128990614.html,43
"1 Apartment For Rent Ghala, Muscat",OMR230,1,2,80 Sq. M.,"Ghala, Muscat",Apartment,https://www.bayut.om/en/property/details-130189472.html,43
"3 Bedroom Apartment For Rent in Madinat As Sultan Qaboos, Muscat",OMR800,3,3,130 Sq. M.,"Madinat As Sultan Qaboos, Muscat",Apartment,https://www.bayut.om/en/property/details-130264145.html,43
3 Bedroom Apartment For Rent Muscat - The Wave (Almouj),OMR799,3,2,145 Sq. M.,N/A,Apartment,https://www.bayut.om/en/property/details-130250480.html,43
"2 Bedrooms Apartment For Rent Al Wadi Al Kabir, Muscat",OMR210,2,3,55 Sq. M.,"Al Wadi Al Kabir, Muscat",Apartment,https://www.bayut.om/en/property/details-107877576.html,43
"1 Bedroom Apartment For Rent Qurum, Muscat",OMR749,1,5,300 Sq. M.,"Qurum, Muscat",Apartment,https://www.bayut.om/en/property/details-130314723.html,43
"3 Bedroom Apartment For Rent Al Amarat, Muscat",OMR170,3,3,400 Sq. M.,"Al Amarat, Muscat",Apartment,https://www.bayut.om/en/property/details-130238199.html,43
"2 Bedrooms Apartment For Rent Darsait, Muscat",OMR160,2,2,120 Sq. M.,"Darsait, Muscat",Apartment,https://www.bayut.om/en/property/details-110729591.html,43
"1 Bedroom Apartment For Rent in Ghala, Muscat",OMR190,1,2,100 Sq. M.,"Ghala, Muscat",Apartment,https://www.bayut.om/en/property/details-130287329.html,43
"1 Bedroom Apartment For Rent Al Khuwair, Muscat",OMR160,1,2,100 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-130122852.html,43
"1 Bedroom Apartment For Rent Al Wadi Al Kabir, Muscat",OMR200,1,2,750 Sq. M.,"Al Wadi Al Kabir, Muscat",Apartment,https://www.bayut.om/en/property/details-130271017.html,43
"2 Bedroom Apartment For Rent Al Hail, Muscat",OMR450,2,2,150 Sq. M.,"Al Hail, Muscat",Apartment,https://www.bayut.om/en/property/details-130002735.html,43
1 Bedroom Apartment For Rent Al Khuwair Muscat,OMR215,1,2,85 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-129972915.html,43
"3 Bedroom Apartment For Rent Al Khuwair, Muscat",OMR340,3,2,159 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-129824004.html,43
"2 Bedrooms Apartment For Rent Al Ghubrah, Muscat",OMR210,2,2,70 Sq. M.,"Al Ghubrah, Muscat",Apartment,https://www.bayut.om/en/property/details-129409537.html,43
"3 Bedrooms Apartment For Rent Al Wadi Al Kabir, Muscat",OMR130,3,2,150 Sq. M.,"Al Wadi Al Kabir, Muscat",Apartment,https://www.bayut.om/en/property/details-129578195.html,43
"2 Bedroom Apartment For Rent in Al Khuwair, Muscat",OMR300,2,3,110 Sq. M.,"Al Khuwair, Muscat",Apartment,https://www.bayut.om/en/property/details-129919074.html,43
4 Bedroom Villa For Rent Madinat As Sultan Qaboos Muscat,OMR725,4,5,250 Sq. M.,N/A,Villa,https://www.bayut.om/en/property/details-129860441.html,43
"3 Bedrooms Apartment For Rent Bosher, Muscat",OMR270,3,2,125 Sq. M.,"Bosher, Muscat",Apartment,https://www.bayut.om/en/property/details-129933058.html,43
"Residential Land For Rent in Al Maabilah, Muscat",OMR370,N/A,N/A,"2,000 Sq. M.","Al Maabilah, Muscat",Other,https://www.bayut.om/en/property/details-102373692.html,43
